date,ticker,close,return_1d,sma_5,sma_20,volatility_20,target_return,target_up,sentiment_mean,headline_count,proba_up,pred_up,position,trade,fee,strategy_return,buyhold_return,equity_strategy,equity_buyhold
2020-04-22,AAPL,66.77533721923828,0.028803614763025065,67.27790222167968,63.84445590972901,0.03384529473725369,-0.0038754043615808476,0,0.0,0.0,0.7461254475577154,1,1,1.0,0.0002,-0.004075404361580847,-0.0038754043615808476,0.780576214683846,0.8907067833494596
2020-04-23,AAPL,66.51655578613281,-0.0038754043615808476,66.71390228271484,64.20130825042725,0.03381765423493856,0.028869325286650538,1,0.0,0.0,0.7152296982223235,1,1,0.0,0.0,0.028869325286650538,0.028869325286650538,0.8031109233365763,0.9164208872130013
2020-04-24,AAPL,68.43684387207031,0.028869325286650538,66.72212371826171,64.49793910980225,0.032493636988417014,0.0007072342347744787,1,0.0,0.0,0.7461254475577154,1,1,0.0,0.0,0.0007072342347744787,0.0007072342347744787,0.8036789108758813,0.9170690114379008
2020-04-27,AAPL,68.48524475097656,0.0007072342347744787,67.02395935058594,64.92637996673584,0.030637330355775542,-0.016209550762446567,0,0.0,0.0,0.7223619348563003,1,1,0.0,0.0,-0.016209550762446567,-0.016209550762446567,0.790651636773331,0.9022037347443315
2020-04-28,AAPL,67.37512969970703,-0.016209550762446567,67.517822265625,65.21382102966308,0.030626656738519845,0.032845003953688945,1,0.0,0.0,0.6356973446881639,1,1,0.0,0.0,0.032845003953688945,0.032845003953688945,0.8166205929091417,0.931836619979042
2020-04-29,AAPL,69.58806610107422,0.032845003953688945,68.08036804199219,65.61819686889649,0.03119825357214783,0.02109615266756104,1,0.0,0.0,0.7510135459953855,1,1,0.0,0.0,0.02109615266756104,0.02109615266756104,0.8338481456086272,0.9514947875753439
2020-04-30,AAPL,71.05610656738281,0.02109615266756104,68.98827819824218,66.2577735900879,0.0280202808371507,-0.016099376966641654,0,0.0,0.0,0.7389778836542955,1,1,0.0,0.0,-0.016099376966641654,-0.016099376966641654,0.8204237099795388,0.9361763143083738
2020-05-01,AAPL,69.91214752197266,-0.016099376966641654,69.28333892822266,66.79153976440429,0.02858263289029409,0.014149140205324873,1,0.0,0.0,0.6356973446881639,1,1,0.0,0.0,0.014149140205324873,0.014149140205324873,0.8320320000798122,0.9494224042364272
2020-05-04,AAPL,70.9013442993164,0.014149140205324873,69.76655883789063,67.41733226776122,0.02807813387763684,0.015008639130132062,1,0.0,0.0,0.7389778836542955,1,1,0.0,0.0,0.015008639130132062,0.015008639130132062,0.844519668113732,0.9636719424836742
2020-05-05,AAPL,71.9654769897461,0.015008639130132062,70.68462829589843,67.8416618347168,0.02151584285321457,0.010317345299983849,1,0.0,0.0,0.7389778836542955,1,1,0.0,0.0,0.010317345299983849,0.010317345299983849,0.8532328691422891,0.9736144786701844
2020-05-06,AAPL,72.70796966552734,0.010317345299983849,71.30860900878906,68.33987731933594,0.021099770915318478,0.010344933603736228,1,0.0,0.0,0.7391450359936188,1,1,0.0,0.0,0.010344933603736228,0.010344933603736228,0.8620595065220915,0.9836864558076637
2020-05-07,AAPL,73.46012878417969,0.010344933603736228,71.78941345214844,68.79540519714355,0.02068702638280136,0.023801882855660983,1,0.0,0.0,0.7391450359936188,1,1,0.0,0.0,0.023801882855660983,0.023801882855660983,0.8825781459109393,1.007100045595498
2020-05-08,AAPL,75.2086181640625,0.023801882855660983,72.84870758056641,69.31513977050781,0.021032274046378217,0.01573504039058027,1,0.0,0.0,0.7391450359936188,1,1,0.0,0.0,0.01573504039058027,0.01573504039058027,0.8964655486846914,1.0229468054902984
2020-05-11,AAPL,76.39202880859375,0.01573504039058027,73.94684448242188,69.83043746948242,0.020933608434555103,-0.011428008152718827,0,0.0,0.0,0.7391450359936188,1,1,0.0,0.0,-0.011428008152718827,-0.011428008152718827,0.8862207330856912,1.0112565610573576
2020-05-12,AAPL,75.5190200805664,-0.011428008152718827,74.65755310058594,70.13520812988281,0.01869527971023275,-0.012074239255542518,0,0.0,0.0,0.6981737994061014,1,1,0.0,0.0,-0.012074239255542518,-0.012074239255542518,0.8755202919211922,0.999046407390414
2020-05-13,AAPL,74.60718536376953,-0.012074239255542518,75.03739624023437,70.42606887817382,0.018818574790942785,0.00614332083739777,1,0.0,0.0,0.6863696262211003,1,1,0.0,0.0,0.00614332083739777,0.00614332083739777,0.8808988939741162,1.005183870002463
2020-05-14,AAPL,75.06552124023438,0.00614332083739777,75.35847473144531,70.7125171661377,0.01880418005413056,-0.005911888499101736,0,0.0,0.0,0.7385743566729395,1,1,0.0,0.0,-0.005911888499101736,-0.005911888499101736,0.8756911179339593,0.9992413350419128
2020-05-15,AAPL,74.62174224853516,-0.005911888499101736,75.24109954833985,71.02381744384766,0.01850003628963957,0.023560905572241886,1,0.0,0.0,0.7125316506930226,1,1,0.0,0.0,0.023560905572241886,0.023560905572241886,0.8963231936740522,1.0227843657807163
2020-05-18,AAPL,76.37989807128906,0.023560905572241886,75.23867340087891,71.49400901794434,0.017958322041730142,-0.005778290178285128,0,0.0,0.0,0.7410743566729393,1,1,0.0,0.0,-0.005778290178285128,-0.005778290178285128,0.8911439781674763,1.016874420925422
2020-05-19,AAPL,75.93855285644531,-0.005778290178285128,75.32257995605468,72.04564590454102,0.01595209965625805,0.019448193575312578,1,0.0,0.0,0.71261649712482,1,1,0.0,0.0,0.019448193575312578,0.019448193575312578,0.9084751187583514,1.0366507915053633
2020-05-20,AAPL,77.41542053222656,0.019448193575312578,75.8842269897461,72.57765007019043,0.015438878039219025,-0.007455705601087326,0,0.0,0.0,0.7411592031047369,1,1,0.0,0.0,-0.007455705601087326,-0.007455705601087326,0.9017017957269763,1.0289218283927652
2020-05-21,AAPL,76.8382339477539,-0.007455705601087326,76.23876953125,73.09373397827149,0.01559805212728769,0.006438368038576003,1,0.0,0.0,0.71261649712482,1,1,0.0,0.0,0.006438368038576003,0.006438368038576003,0.9075072837489114,1.0355464058068824
2020-05-22,AAPL,77.33294677734375,0.006438368038576003,76.78101043701172,73.53853912353516,0.014753117137665549,-0.006773160392510635,0,0.0,0.0,0.7411592031047369,1,1,0.0,0.0,-0.006773160392510635,-0.006773160392510635,0.9013605913587084,1.0285324839064645
2020-05-26,AAPL,76.80915832519531,-0.006773160392510635,76.86686248779297,73.9547348022461,0.01499341524353405,0.004357076661306136,1,0.0,0.0,0.71261649712482,1,1,0.0,0.0,0.004357076661306136,0.004357076661306136,0.9052878885547385,1.0330138787874885
2020-05-27,AAPL,77.1438217163086,0.004357076661306136,77.10791625976563,74.44316940307617,0.014077561166120618,0.00044009753352525216,1,0.0,0.0,0.7364480349404238,1,1,0.0,0.0,0.00044009753352525216,0.00044009753352525216,0.9056863035216217,1.0334685056476403
2020-05-28,AAPL,77.17777252197266,0.00044009753352525216,77.06038665771484,74.8226547241211,0.012733234586411055,-0.0009743130702378755,0,0.0,0.0,0.7245432543067419,1,1,0.0,0.0,-0.0009743130702378755,-0.0009743130702378755,0.9048038815185652,1.0324615837749085
2020-05-29,AAPL,77.10257720947266,-0.0009743130702378755,77.11325531005859,75.12497825622559,0.012235761739538255,0.012298252056280656,1,0.0,0.0,0.7245432543067419,1,1,0.0,0.0,0.012298252056280656,0.012298252056280656,0.9159313877149816,1.045159056570599
2020-06-01,AAPL,78.0508041381836,0.012298252056280656,77.25682678222657,75.53191108703614,0.011378393854082791,0.004629201072307465,1,0.0,0.0,0.7411592031047369,1,1,0.0,0.0,0.004629201072307465,0.004629201072307465,0.9201714182771519,1.0499973079960074
2020-06-02,AAPL,78.41211700439453,0.004629201072307465,77.57741851806641,75.90744972229004,0.011198864571048725,0.0055050613307559,1,0.0,0.0,0.7364480349404238,1,1,0.0,0.0,0.0055050613307559,0.0055050613307559,0.9252370183695763,1.055777607573654
2020-06-03,AAPL,78.84378051757812,0.0055050613307559,77.91741027832032,76.25136489868164,0.010955568510144639,-0.008611783849605592,0,0.0,0.0,0.7386592031047371,1,1,0.0,0.0,-0.008611783849605592,-0.008611783849605592,0.9172690771577239,1.046685479023976
2020-06-04,AAPL,78.164794921875,-0.008611783849605592,78.11481475830078,76.52420616149902,0.011252120413143328,0.02848051227031223,1,0.0,0.0,0.71261649712482,1,1,0.0,0.0,0.02848051227031223,0.02848051227031223,0.9433933703648925,1.0764956176524758
2020-06-05,AAPL,80.3909683227539,0.02848051227031223,78.77249298095703,76.87074813842773,0.01248076621909436,0.0059124011044884295,1,0.0,0.0,0.748306767008157,1,1,0.0,0.0,0.0059124011044884295,0.0059124011044884295,0.9489710903698049,1.0828602915312613
2020-06-08,AAPL,80.86627197265625,0.0059124011044884295,79.33558654785156,77.15363082885742,0.011644574547080035,0.03157811116654452,1,0.0,0.0,0.7386592031047371,1,1,0.0,0.0,0.03157811116654452,0.03157811116654452,0.9789378049553396,1.1170549741950722
2020-06-09,AAPL,83.41987609863281,0.03157811116654452,80.33713836669922,77.50502319335938,0.012970039078291674,0.025727432113195503,1,0.0,0.0,0.7507486274732733,1,1,0.0,0.0,0.025727432113195503,0.025727432113195503,1.0041233608753686,1.1457939302103832
2020-06-10,AAPL,85.56605529785156,0.025727432113195503,81.68159332275391,78.00737495422364,0.013228546871000616,-0.04801033658085718,0,0.0,0.0,0.7411592031047369,1,1,0.0,0.0,-0.04801033658085718,-0.04801033658085718,0.9559150603510406,1.0907839779686797
2020-06-11,AAPL,81.45800018310547,-0.04801033658085718,82.340234375,78.34991569519043,0.017585431793273706,0.008633341085298119,1,0.0,0.0,0.2073544355700104,0,0,1.0,0.0002,-0.0002,0.008633341085298119,0.9557238773389704,1.1002010881008615
2020-06-12,AAPL,82.1612548828125,0.008633341085298119,82.69429168701171,78.70470237731934,0.017606106818084197,0.01236730479225634,1,0.0,0.0,0.7410743566729393,1,1,1.0,0.0002,0.012167304792256339,0.01236730479225634,0.9673524610517906,1.1138076102901768
2020-06-15,AAPL,83.1773681640625,0.01236730479225634,83.15651092529296,79.1324836730957,0.017501758970981707,0.026502207256060784,1,0.0,0.0,0.7409817640803468,1,1,0.0,0.0,0.026502207256060784,0.026502207256060784,0.9929894364642456,1.1433259704214649
2020-06-16,AAPL,85.38175201416016,0.026502207256060784,83.54888610839843,79.58257637023925,0.01767225332771926,-0.001391545127996996,0,0.0,0.0,0.7410743566729393,1,1,0.0,0.0,-0.001391545127996996,-0.001391545127996996,0.9916076468517814,1.1417349807376125
2020-06-17,AAPL,85.262939453125,-0.001391545127996996,83.48826293945312,80.04879570007324,0.017548617737703276,0.0003979210392941468,1,0.0,0.0,0.7243658152823517,1,1,0.0,0.0,0.0003979210392941468,0.0003979210392941468,0.9920022283971887,1.142189301107746
2020-06-18,AAPL,85.29686737060547,0.0003979210392941468,84.25603637695312,80.44286804199218,0.01729282826404848,-0.005714653206238873,0,0.0,0.0,0.7243658152823517,1,1,0.0,0.0,-0.005714653206238873,-0.005714653206238873,0.9863332796820825,1.1356620853560389
2020-06-19,AAPL,84.8094253540039,-0.005714653206238873,84.78567047119141,80.84142761230468,0.017231084402127686,0.026163935847881126,1,0.0,0.0,0.7124390581004298,1,1,0.0,0.0,0.026163935847881126,0.026163935847881126,1.0121396403363148,1.1653754753021652
2020-06-22,AAPL,87.02837371826172,0.026163935847881126,85.55587158203124,81.32619895935059,0.017865211231082662,0.0213449077639547,1,0.0,0.0,0.7410743566729393,1,1,0.0,0.0,0.0213449077639547,0.0213449077639547,1.0337436676035356,1.1902503073328647
2020-06-23,AAPL,88.885986328125,0.0213449077639547,86.25671844482422,81.93004035949707,0.017907165966305802,-0.017652172479997397,0,0.0,0.0,0.7410743566729393,1,1,0.0,0.0,-0.017652172479997397,-0.017652172479997397,1.015495846082893,1.169239803613455
2020-06-24,AAPL,87.31695556640625,-0.017652172479997397,86.66752166748047,82.43869705200196,0.01876502300363285,0.013275539441115924,1,0.0,0.0,0.635280033245655,1,1,0.0,0.0,0.013275539441115924,0.013275539441115924,1.0289771012398556,1.184762092742448
2020-06-25,AAPL,88.47613525390625,0.013275539441115924,87.30337524414062,83.00361518859863,0.01877062521992937,-0.030725865811989994,0,0.0,0.0,0.7410743566729393,1,1,0.0,0.0,-0.030725865811989994,-0.030725865811989994,0.9973608889035493,1.1483592516617112
2020-06-26,AAPL,85.75762939453125,-0.030725865811989994,87.49301605224609,83.43636779785156,0.020533870735412914,0.02304699538024546,1,0.0,0.0,0.30205904974878894,0,0,1.0,0.0002,-0.0002,0.02304699538024546,0.9971614167257686,1.1748254820296207
2020-06-29,AAPL,87.73408508300781,0.02304699538024546,87.63415832519532,83.92053184509277,0.02085829158236178,0.008347332514629713,1,0.0,0.0,0.7391450359936188,1,1,1.0,0.0002,0.008147332514629712,0.008347332514629713,1.0052856223585926,1.184632140974782
2020-06-30,AAPL,88.4664306640625,0.008347332514629713,87.55024719238281,84.42324752807617,0.02086131598415275,-0.0018913417237349517,0,0.0,0.0,0.7391450359936188,1,1,0.0,0.0,-0.0018913417237349517,-0.0018913417237349517,1.003384283716755,1.1823915967792789
