rows_used,total_return_strategy,total_return_buyhold,sharpe_strategy,avg_daily_return_strategy,hit_rate,trades,ticker
1496,1.0451494890411617,2.481061158671563,0.568132509017622,0.0006370147129808493,0.47794117647058826,239,AAPL
1496,0.30799129736403974,1.8421668453921272,0.3036124407633262,0.00031996028733948147,0.47927807486631013,236,MSFT
1496,4.23267737107051,30.122626688762768,0.8387157197103772,0.001514660699520461,0.4324866310160428,449,NVDA
1496,0.22726696189208284,1.356226860322058,0.26823086369181787,0.0003390108443985252,0.4552139037433155,310,AMZN
1496,2.3662649439985795,3.723370000725364,0.8282067843934706,0.0009929186452010993,0.4946524064171123,256,GOOGL
1496,0.8648654118855914,1.3416194703621338,0.6513549573113763,0.00048755134010181934,0.5307486631016043,96,SPY
